account_id,author,text,timestamp,post_frequency
UCGSxIxOfKGJNECLllplHzIA,@Raccoonz_1,THIS IS BACK! IM SENDING THIS TO EVERYONE,1779052751,1
UCHTN6_lqrXB4HeYmx6spvqQ,@Firemanboth,We got RimWorld mods leading us to this link when it comes to questions about compatibility... Jesus christ.,1779052593,1
UCSIlRRKa11uhAZEkJgRcssA,@xStarlightGlimmer,bro where are my robux,1779051776,1
UCZBP5OP1pkGzdGRFosM7lVA,@Mariopro-t7y,I rickrolled myself with a PC QR image,1779051737,1
UCdQORcQrvuMzbftRKxMmlNA,@lauranceswife,"I was rereading a story I made over emails with my friends and one of my characters started playing music on a giant speaker during a war, so I clicked on the link of the music and I rickrolled myself",1779051461,1
UC_MMVZ8HFYurWTqC7E1VHAw,@bigpoo0110,Thank you chat gpt,1779051256,1
UCBxbTMiZhZOrBBB1YigA-tQ,@Reaperisking,In fh5 my car had a barcode that takes u here,1779049570,1
UCAQ4bxXqXVV-nc7EEByqQWA,@cat__abc2723,Pixel Flow,1779049138,1
UCUUmHyVws1yc5QHWIQXTKhA,@PlintzK,Postal 3,1779048599,1
UC02CznKCU7tBEMQY3EYr6bQ,@Sasuke-z2z,May/18/2026,1779048152,1
UClzfJEqfkqDn8bHfYJY_5PQ,@michaeldoliveira720,I'm inserting this video into a fake link I'm sending to my team to test their alertness on fishing scams.,1779047917,1
UCfAooXEZ7-Bfy9Na-MQaR_A,@Realamir2dolladolla,Amir,1779047157,1
UCGntL3PNT4uOZdduJhMjXFw,@UraniumIsYummy,I GOT RICKROLLED FROM A BSD CHATFIC.,1779046988,1
UCBoRUGdsbiyYFJXK2CEmYlg,@canelitalin,"Yo lo escanee y me puso el ""never give me up ""🗿",1779046763,1
UCApmObPYcC2fm-QUYRZcL-g,@mimifirthal827,Bruh I like this but I CAME FROM AI... AND NOW IT'S SAYING THIS IS - nvm but I like it...,1779045838,1
UCk1fXvxw93SO5AVgD02-H1A,@federicocapitinabarboza4038,La IA de WhatsApp me trolleó,1779044555,1
UCZbBEnhb_pNNysi4de2VQ8g,@AztlanFlores,GETTING RICK ROAD,1779044095,1
UCKcTXRawZKVGIr9dppqSu4A,@Blocky_Jackson_Official,I got goat rolled,1779043464,1
UCXj062cnwN7k7_diRLw7Rig,@rosangelafernandez6423,Bro scan a QR CODE,1779042660,1
UCmcKPdJeHcaV1pT2EnB9hiw,@NoOne-wn9ju,My brother’s godparents married in 1987 and this their song lol,1779042654,1
UC5z76YxAzMruwSnxKJTiDcQ,@Shicken_Sugget64,"i just got rickedrolled by a damn ""Your mix"" playlist",1779041922,1
UC3EysbRhn5deIm_tVzFuT-Q,@SarkiNe-p4z,Is everyone going to ignore the fact that Rick Astley looks like a twelve year old boy but has a uniquely deep voice?,1779041503,1
UCqyeVvEmc-afJeML6-S_cAA,@atkafalarıı,ALLAHSIZ NE KADAR MUTLU OLDUM BEN HABERİN VARMI,1779041371,1
UC5bSPk03t9Y-mIpnqTe8euA,@burakusama9691,Ain't no way I got Rick rolled in the big 26 😭,1779040678,1
UCYz4oR1URuumbvz3pKldoVA,@Shadow_Warrior1_1,Ty for wasting my time❤,1779039193,1
UC5r3rduKHWelGneTSdRJrnA,@Alhitch,I got Ricked,1779038469,1
UCpVd-QZp2kvtuvaSDNT6qPQ,@EmmanuelOlaniyi-007,TryHackMe seriously pulling a prank  on me.😆,1779037904,1
UC9VvA9tTd__zDsT3Cu98S9w,@Arrow-p0bg,🫪,1779037090,1
UCFk1l-WiFSC_15Xa5HR2p3g,@CatOfNihility,Printing out a QR code to put next to some art I’m displaying >:3 we rickrolling people in the big 26,1779036637,1
UCq9zWxXTnTfhU_rb5iN-3Tg,@p.ch.1615,"What did Gandhi say to Ali Jinnah in 1947?




""Never gonna give you UP""",1779036629,1
UChH0-iFnQC6qXcKO8DsPLZw,@DavidRoberts-ju8ni,"I need to share something urgent with you, this",1779036301,1
UCTQXprXsrvquv_DJl8cdrUw,@UnDybalaMásツ,"ah por cierto, coso, me das tu permiso de usar tu imagen para el premio en tu homenaje? 

El Futboly D'Or",1779036256,1
UCbIm6LtUUMCdXxHcmfuRF7w,@rokbi,Одобрено,1779036234,1
UCSoA-ATNAeOE6sdZjZlF6gg,@sonicspoder,3:33,1779035782,1
UCzQQgoesziTtD6Oh_PB9Shg,@Those2Devs,Got rickrolled by tryhackme LOL,1779035342,1
UC9H_PEiN1kdSVYlfI4pINtA,@YasinEfeAka,I freaking get rick rolled by ultrakill mod,1779035063,1
UCHv2ZBgdoikDCM9cZRht6Xg,@spak805,How did I get rickrolled in 2026,1779034872,1
UCJ3n_igcgSqoTTMz8WP68_A,@MogusGustav,Where is the wifi password??????,1779034650,1
UC1aUnVhP1v1i3mpsaAkDbUw,@iksirgolemcivarlık,İ scan the code and ....,1779034644,1
UCcgEDNYuz4Jgwm7p_TC2TQA,@Wingdingaster1,an ad saved me from getting rick rolled LMAO,1779034577,1
UCuevesedXZo93hVX4pbLN6w,@Dveste,AI is actually rickrolled me!,1779034022,1
UCelYUUsJ_rjA2j9rOG4N90g,@blinksavage-w8k,Being rickrolled in the big 26? Hell yeah 🥹✌️,1779033678,1
UCpDO2Jhgx0UX8yvVXc5aWGg,@HansSjöberg-m7r,"I was watching yt then it showed a qr code so i thought I was a link with merch then I got rickrolled, ps sorry if I wrote something wrong I’m not so good at English",1779032430,1
UCwHyVo_aXnVGbNrPPD86QuA,@Johnson-h2i,🕺 🪩,1779031655,1
UCvplZyZ9Hhm-y0EPTM7N3ew,@egglany,I miss old Rick Astley😢,1779031605,1
UC1FI2aJYciwf94zcOYPOnPA,@DelEtEAkk_No52739,Anyone 2026?:3,1779031281,1
UCXQoxpP5b6vuZAX7Yi5tqtw,@user-qz8fi1tk8y,yup. they got me😔✌,1779031280,1
UCV1YEDCXSm1xskq0hVTY6vA,@RW34Z,it said free robux what is this D:,1779031005,1
UCikgCT53wVtgXlbb-r0zFkw,@Glitch0836,Damn it,1779030161,1
UCewvOeDka-8KiYKO7lM4PWQ,@3dragons662,Listen to 00:01,1779029864,1
UCTh2aPgbd1VR3fhcGwrApXA,@SolCountryballs_OFC,Alguém de 2018171619196?😅,1779029777,2
UCTh2aPgbd1VR3fhcGwrApXA,@SolCountryballs_OFC,ALGUÉM DE 2026?,1779029768,2
UC7zqcHVo3OeyGj4RFFTEm1g,@ax3l-you2b3,the postal 3 is amezing,1779027673,1
UCnhA8GENwqAcEdTpPprPgFQ,@KhadeejaAvais,Anyone in 2026,1779027448,1
UCv5FnOz1wDdvSjpNbl08xJg,@robb-m6z,LEGEND!!🎉😂❤,1779025995,1
UCaFlKVs8BprsTo64Sdw7qag,@影の子ども,"..... AAHDHUDH THEY RICK ROLLED ME GOD DAMNIT- Oh wow, Rick roll! :D nice song :3",1779025798,1
UCtvhFelHk7V8ijL1OVw8m6A,@adianoblox-t7d,"0:23 + 0:54 = you know the rules and i, say GOODBYE!",1779025750,2
UCtvhFelHk7V8ijL1OVw8m6A,@adianoblox-t7d,0:23 SAY GOODBYE,1779025630,2
UCMAz9okwn5qWHMxU6WmgSUQ,@Rustam4ik42,67,1779025092,1
UCwxQQUGfa9wXD1y13jhbbMQ,@АрнурСарсенбек-с7ш,А где борислов,1779024665,1
UCiIWDRJeS9EL6v64RdSbhtA,@AdrianaDociu,ORIGINAL MUSIC IN MINECRAFT OFI IALY FOUNDED,1779024582,1
UCmtz78pBBcI6j4_543uf5CQ,@potatonumber1-x4r,NEVER GONNA GIVE YOUUU UPPPP,1779024394,1
UCNiaGqcBnrFODYFDpXyjQQg,@poskekmc,I'm making a game in Unity. I want to put it on steam. I made an easter egg button that opens this(in big 2026).,1779023039,1
UC13xxqZVEbBHurL164HXq6w,@ASEELATomato,I scanned a QR code in elmwood,1779022210,1
UC5l5hzPx3sKYH6SZzwwvTsQ,@Noah_3885,Lame,1779021737,1
UC_XBuoE6x1LaLKDGdVMSgeA,@PalmaMarco-o5g8l,2:51 2:51 2:51 2:52 2:52 2:52 2:52 3:08 3:08 3:08 3:08 3:08 3:09 3:09 3:09,1779021313,1
UC-e_o6MfiV4BOl5hViKbrYA,@I_LoveGutsandBlackpowder1812,0:01,1779020554,2
UC-e_o6MfiV4BOl5hViKbrYA,@I_LoveGutsandBlackpowder1812,0:00,1779020540,2
UCES78nwfY1hk14luZhhRzmw,@LosserStickmanYT,Jazff where the heck did you take me?,1779020510,1
UCtBTwPbz6qmo_U8jMbZ1t1w,@narutoweeeb7724,I got rick rolled,1779020255,1
UCxNrG1Iz2EDkks3hz918nIQ,@Kuzeyerezer,who got rickrolled by Pinterest,1779020028,1
UC7xdYScM8fvkx5c7ju33lXw,@gergoszabo1476,Got rick rolled by a temu s|-|!t,1779019974,1
UCz9hJkBK3x4dUlWIMx6oP1w,@zlataandreevna3676,I came here because of @benjalorenzoprod qr-code 😂😂😂,1779019516,1
UC6vxmOIH1kievs773FmUP4w,@sp1celk,stupid nedohacker lite...,1779019058,1
UCzuWKiLdvb7s-blwAK4sBkA,@H3li4z,holy peak,1779018988,1
UCuicVk2hzA-Wj2oHj6Ot8aw,@АйжанБегимбетова-у4й,Thank you😊,1779018672,1
UCWs0jGejOJ3wSu1VQX21iVQ,@mrCbizness12,Rick role,1779018087,1
UCLeYLG8HRg9CyTLrIrgs4Mw,@Aidan12737hd,Who got rick rolled in 2026 ?,1779017409,1
UCR78sy2S1NepQRC9z9tNflw,@Sam956,Thank you,1779017262,1
UCZbEGxApKbfLkCWhjTJXtfg,@jpk1681,No way did this little ginger sing this song lol Rick ASSley come on....,1779017070,1
UCM8mGqcz19zSxyZt8Z1wxZA,@RUSSIA72843,I scanned a friggin qr and it rick rolled me,1779015768,1
UCrMtBbXY4uLY9-6WjY4N88Q,@TrueSpicymaker,"Got rickrolled and sincerely thank you for doing so, I love so much this song!",1779015280,1
UC9r1IOq91aC7cpbisgTZ22g,@Aubub60,0:42 chorus timestamp. You’re welcome.,1779014866,1
UC5u2QY8902oB2XrD7lt0YNw,@philippecaetanolucas5389,Brasil 17/05/2026,1779014006,1
UCheFyac5pm0PVTvtt1iojnA,@CoolKellyCoolYay,so that's how Monika decided to rickroll me..(using a mas mod with a rickroll submod),1779013806,1
UC8eP4oYMf-RkxhVm4Ec741A,@Its_eeveee,I CLICKED A LINK,1779013679,1
UCzn-iRAQfqqdH6oi06heOHA,@LorrinHamilton-s3b,Way too many advertisements,1779012808,1
UCbr_oqKGkXSfbQiZPra2c9Q,@Mrcat-j1n,this isn’t how I make my Google account,1779011702,1
UCKIiatk7CEy5fUvrXhmHsyA,@SơnĐỗ-t2d,did you scan a QR code and see this?,1779010928,1
UCwDMmveyP59eNGck_tPeTbQ,@しゅうパラダイス,長田がやってたヤツこれか🤣,1779010817,1
UCN5EN_sKKqeWvoAxYdDBT7w,@Tildemoen,Hvem andre herkomst fra linken som var skrevet på russekortet til Aleks The Great IV?,1779010531,1
UCble8kO7k7rCXrM51jUsykw,@Pallalalace,The rickroll of all times,1779009936,1
UChdb1i5Ocx-pdt-ej7hsZ0g,@pumpkingaming768,Hey. Where's my free robux 😢,1779009758,1
UCMnWzYJ_ZSzMRyinKj06ZFw,@Настя-ы1ь7л,67,1779009468,1
UCS7hGvi_04MIsZQVnRjvwCA,@DJJAX-z2s,ꋬꋬꋬꋬꋬꋬꋬ,1779009402,1
UCuyHTBjASeUu8elKD-d2ZDA,@denilsonquispemamani8263,Aquí los q viene. Del video de Germán Garmendia JuegaGerman,1779008858,1
UCGY5UD9H1XKhVN-PNFTPI5Q,@Brick-of_wall,https://youtu.be/dQw4w9WgXcQ?si=ryNFxhHOskOEkKvP,1779008796,1
UCRsDEL_mcx0evwr0mvKE27w,@shahnashukoor,I got this from a qr code from Jake ras short,1779005792,1
UCrcPDvdHjpeVnuyINLoVmlA,@theMysteriousdemon,RICKROLL IS THAT POPULAR THAT EVEN YOUTUBE COMENTED,1779005438,2
UCrcPDvdHjpeVnuyINLoVmlA,@theMysteriousdemon,youtube rickrolled me becouse it show me this video soo youtube thanks for rickrolling me,1779005405,2
UCbiqsWFP3mTRETBz6DzToVA,@sarahmiller9370,My sis rickroled herself 😂😂😂,1779002619,1
UCsZ_xjyorw0Ae2PTk9gM1sg,@ug_lyretardedguy,"Wait,this isn't dark web",1779002162,1
UCYz1qpUdBZu4VgoDL_oyudw,@MrKroosToLove,Currently 1.7 billion people have been rickrolled ,1779001437,1
UCdb1MIQ_1HfbuD7ape3KTPg,@viveksinghchauhan4959,But the link said class 9th sst ncert book,1779001238,1
UCKu0orM4rYw9y6F0v8gYjVQ,@gamer_elektryk,FUH i got rickrolled again,1779000407,1
UCIGX9PJarQziwhrnKFT3mNw,@techspot2460,His voice is present and past,1779000384,1
UCODmkfkL6fKbthtJnwe89-w,@КириллАкуловлюбитпесиков,I got rickrolled,1778998337,1
UCBMTohquW3LZrIXzQkQ2EyA,@SitiNoorbaya-y9w,0:04 0:04 0:04 0:04 0:04,1778998187,1
UCA4tnPZVD-MF3BoKAnDloEw,@arnavjoshi1541,Gonna report this and ruin some youtube employee's day,1778997508,1
UCgSiFIfe5j_jZzH0uEeAD4Q,@thewindhere-70,https://youtu.be/dQw4w9WgXcQ,1778996403,1
UCM5R-BdhGYAUjcDTh6kszWg,@ElisaFlori,"I got here by clicking a pinterest link that said ""strict parents? I got you""",1778995906,1
UCM6zCXp2IWUtBSgISri49-w,@artempashtet,got rickrolled by pixel flow🥀,1778995747,1
UCRWbqllIVZLyKRGmmWEJovg,@BobbyReilly,1.7 BILLION views. 2.5 million comments. Let that sink in.,1778994781,1
UC8rNpFoonfECX_wkg-EUZmQ,@Cumballwatterson-h67p3l,This isn't free robux,1778994686,1
UC0f8hwYVyNBPOUTaCZWjAkg,@ilovearcaderhythmgames28,"it never dies, does it?",1778994472,1
UC8VR6SlAB-BlwVyWo3dOQtQ,@dritanbrahimi6985,1.7 B views is crazy,1778993933,1
UCyg5J2vXO1VXoGkVguzkpeQ,@IamNameless123,pov: a national tesetingn agency had a qr on their paper,1778993794,1
UCoYu_I4eEtTns3J_87kJoCw,@AerinAhrya,where my robux (joke),1778993722,1
UC1qUwBPTtE46UCgsYImw4FQ,@FLAME_HARSHIRA,Who came from a song creator scanning a QR code 😂,1778993485,1
UCdo2bV2uvFiGFqXqpbFUGwg,@LycanWolf-qu8dz,"Memes aside, this song is such a banger",1778993341,1
UCY45bpBogjB4baZOyKXkzaw,@RuslanBondarev-d4n,Ааааааааааааа,1778992442,1
UCOS9a5s7yUI8t4XRMe4ZoCw,@mcvador5family803,Ngl this song is fire,1778991964,1
UCzg7XGaVhw8c6Bh6KHjqmRA,@ozvyy,ANOTHER RICKROLL,1778991814,1
UC-JP1jOr7AaL7r5QA59x5IA,@Nassiimthebeest1811,I love the song and the meme,1778990818,1
